"sep=,"
file,signature,ND
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!((defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,(defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!((defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,(defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!((defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_THREADED_INIT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(JEMALLOC_THREADED_INIT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(_WIN32),3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_UTRACE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(JEMALLOC_UTRACE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_HAVE_SECURE_GETENV),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(JEMALLOC_HAVE_SECURE_GETENV)),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_GLIBC_MALLOC_HOOK) && defined(CPU_COUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(_WIN32)) && !(defined(JEMALLOC_GLIBC_MALLOC_HOOK) && defined(CPU_COUNT)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_PREFIX),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(defined(JEMALLOC_PREFIX)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_THREADED_INIT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,(defined(JEMALLOC_HAVE_PTHREAD_ATFORK) && !defined(JEMALLOC_MUTEX_INIT_CB) && !defined(JEMALLOC_ZONE) && !defined(_WIN32) && !defined(__native_client__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(_WIN32) && _WIN32_WINNT < 0x0600,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_OVERRIDE_MEMALIGN),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_OVERRIDE_VALLOC),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_IS_MALLOC) && defined(JEMALLOC_GLIBC_MALLOC_HOOK),3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_EXPERIMENTAL_SMALLOCX_API),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(!defined(JEMALLOC_MUTEX_INIT_CB)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,!(!defined(JEMALLOC_MUTEX_INIT_CB)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/jemalloc.c.xml,defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,defined(assert),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,defined(not_reached),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,defined(not_implemented),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,defined(assert_not_implemented),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,defined(JEMALLOC_STRERROR_R_RETURNS_CHAR_WITH_GNU_SOURCE) && defined(_GNU_SOURCE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/malloc_io.c.xml,!(defined(_WIN32)) && !(defined(JEMALLOC_STRERROR_R_RETURNS_CHAR_WITH_GNU_SOURCE) && defined(_GNU_SOURCE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,!defined(_CRT_SPINCOUNT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(JEMALLOC_LAZY_LOCK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(JEMALLOC_LAZY_LOCK) && !defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,(defined(JEMALLOC_OS_UNFAIR_LOCK)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,(defined(JEMALLOC_MUTEX_INIT_CB)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,!(defined(_WIN32)) && !((defined(JEMALLOC_OS_UNFAIR_LOCK))) && !((defined(JEMALLOC_MUTEX_INIT_CB))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,!(defined(JEMALLOC_MUTEX_INIT_CB)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/mutex.c.xml,defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/nstime.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/nstime.c.xml,defined(JEMALLOC_HAVE_CLOCK_MONOTONIC_COARSE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/nstime.c.xml,defined(JEMALLOC_HAVE_CLOCK_MONOTONIC),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/nstime.c.xml,defined(JEMALLOC_HAVE_MACH_ABSOLUTE_TIME),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/nstime.c.xml,!(defined(_WIN32)) && !(defined(JEMALLOC_HAVE_CLOCK_MONOTONIC_COARSE)) && !(defined(JEMALLOC_HAVE_CLOCK_MONOTONIC)) && !(defined(JEMALLOC_HAVE_MACH_ABSOLUTE_TIME)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_SYSCTL_VM_OVERCOMMIT),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(__FreeBSD__) && defined(MAP_EXCL),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_PURGE_MADVISE_FREE),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_PURGE_MADVISE_DONTNEED) && !defined(JEMALLOC_PURGE_MADVISE_DONTNEED_ZEROS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)) && !(defined(JEMALLOC_PURGE_MADVISE_FREE)) && !(defined(JEMALLOC_PURGE_MADVISE_DONTNEED) && !defined(JEMALLOC_PURGE_MADVISE_DONTNEED_ZEROS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_PURGE_MADVISE_DONTNEED) && defined(JEMALLOC_PURGE_MADVISE_DONTNEED_ZEROS),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_MAPS_COALESCE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_PURGE_MADVISE_DONTNEED) && defined(JEMALLOC_PURGE_MADVISE_DONTNEED_ZEROS)) && !(defined(JEMALLOC_MAPS_COALESCE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_HAVE_MADVISE_HUGE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_HAVE_MADVISE_HUGE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_HAVE_MADVISE_HUGE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_HAVE_MADVISE_HUGE)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_MADVISE_DONTDUMP),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_MADVISE_DONTDUMP)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_MADVISE_DONTDUMP),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_MADVISE_DONTDUMP)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(__FreeBSD__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(_WIN32)) && !(defined(__FreeBSD__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_SYSCTL_VM_OVERCOMMIT),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY),3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_USE_SYSCALL) && defined(SYS_open),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_open)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_USE_SYSCALL) && defined(SYS_close),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_close)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_SYSCTL_VM_OVERCOMMIT),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(JEMALLOC_SYSCTL_VM_OVERCOMMIT)) && !(defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,defined(__FreeBSD__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/pages.c.xml,!(defined(__FreeBSD__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF_LIBUNWIND),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF_LIBGCC),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!(defined(JEMALLOC_PROF)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF_LIBUNWIND),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,(defined(JEMALLOC_PROF_LIBGCC)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,(defined(JEMALLOC_PROF_GCC)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!(defined(JEMALLOC_PROF_LIBUNWIND)) && !((defined(JEMALLOC_PROF_LIBGCC))) && !((defined(JEMALLOC_PROF_GCC))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(__FreeBSD__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!(defined(__FreeBSD__)) && !(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!defined(JEMALLOC_ATOMIC_U64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!(!defined(JEMALLOC_ATOMIC_U64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,!(defined(JEMALLOC_JET)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/prof.c.xml,defined(JEMALLOC_PROF_LIBGCC),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/rtree.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/rtree.c.xml,!(defined(JEMALLOC_JET)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/rtree.c.xml,defined(JEMALLOC_JET),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/rtree.c.xml,RTREE_HEIGHT > 1,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/rtree.c.xml,!(RTREE_HEIGHT > 1),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tcache.c.xml,!defined(JEMALLOC_EXTRA_SIZE_CHECK),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tcache.c.xml,!(!defined(JEMALLOC_EXTRA_SIZE_CHECK)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,defined(JEMALLOC_MALLOC_THREAD_CLEANUP),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,(defined(JEMALLOC_TLS)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,(defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,!(defined(JEMALLOC_MALLOC_THREAD_CLEANUP)) && !((defined(JEMALLOC_TLS))) && !((defined(_WIN32))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,defined(JEMALLOC_MALLOC_THREAD_CLEANUP) || defined(_WIN32),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,defined(JEMALLOC_JET),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,defined(_WIN32),3
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/tsd.c.xml,(!defined(JEMALLOC_MALLOC_THREAD_CLEANUP) && !defined(JEMALLOC_TLS) && !defined(_WIN32)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/witness.c.xml,!defined(JEMALLOC_MUTEX_INIT_CB),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/zone.c.xml,!defined(JEMALLOC_ZONE),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/zone.c.xml,defined(__BLOCKS__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/zone.c.xml,!(defined(__BLOCKS__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/zone.c.xml,defined(__BLOCKS__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/src/zone.c.xml,!(defined(__BLOCKS__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-alti.h.xml,defined(ONLY64),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-alti.h.xml,!(defined(ONLY64)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-alti.h.xml,!defined(ONLY64),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,!defined(MEXP),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 607,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 1279,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 2281,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 4253,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 11213,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 19937,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 44497,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 86243,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 132049,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,MEXP == 216091,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params.h.xml,!(MEXP == 607) && !(MEXP == 1279) && !(MEXP == 2281) && !(MEXP == 4253) && !(MEXP == 11213) && !(MEXP == 19937) && !(MEXP == 44497) && !(MEXP == 86243) && !(MEXP == 132049) && !(MEXP == 216091),2
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params11213.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params11213.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params1279.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params1279.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params132049.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params132049.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params19937.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params19937.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params216091.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params216091.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params2281.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params2281.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params4253.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params4253.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params44497.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params44497.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params607.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params607.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params86243.h.xml,defined(__APPLE__),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/SFMT-params86243.h.xml,!(defined(__APPLE__)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/extent_hooks.h.xml,0,1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/extent_hooks.h.xml,!(0),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/mtx.h.xml,defined(_WIN32),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/mtx.h.xml,(defined(JEMALLOC_OS_UNFAIR_LOCK)),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/mtx.h.xml,!(defined(_WIN32)) && !((defined(JEMALLOC_OS_UNFAIR_LOCK))),1
/home/user/cppstats/results/redis_res/_cppstats/redis/deps/jemalloc/test/include/test/thd.h.xml,defined(_WIN32),1
